M_ID,value,meas_ID,type,sub_type,units,date,year,doy,dap
7,2.7,gleaf_wid,msr,LEAF-6,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,1.3,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,1.9,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,1.8,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.5,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,3.5,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.1,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,2.5,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.3,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,3.1,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,2.1,gleaf_wid,msr,LEAF-5,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,3.3,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.7,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,3.7,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.9,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.6,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,3.3,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.9,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,3.1,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.6,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.7,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,3.2,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.5,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.7,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,3.5,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.6,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,2.7,gleaf_wid,msr,LEAF-5,cm,10/12/2015,2015,285,126
7,2,gleaf_wid,msr,LEAF-6,cm,10/12/2015,2015,285,126
7,2.9,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.9,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,3,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,2.36,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.7,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,2.6,gleaf_wid,msr,LEAF-5,cm,10/12/2015,2015,285,126
7,3.4,gleaf_wid,msr,LEAF-1,cm,10/12/2015,2015,285,126
7,3.1,gleaf_wid,msr,LEAF-2,cm,10/12/2015,2015,285,126
7,2.8,gleaf_wid,msr,LEAF-3,cm,10/12/2015,2015,285,126
7,2.2,gleaf_wid,msr,LEAF-4,cm,10/12/2015,2015,285,126
7,2.4,gleaf_wid,msr,LEAF-5,cm,10/12/2015,2015,285,126
8,3.4,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.1,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2.8,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3.8,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,4,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,2.6,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
8,3.9,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.6,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2.4,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,2.8,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2.9,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
8,4.2,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2.8,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,2,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,2.5,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,4.5,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.6,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2.6,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3.4,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,2.4,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3.3,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.5,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3.2,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
8,2.4,gleaf_wid,msr,LEAF-5,cm,11/26/2015,2015,330,171
8,3.9,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,4.2,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3.8,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.7,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,2.8,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,4.1,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3.5,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,2.5,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
8,3,gleaf_wid,msr,LEAF-5,cm,11/26/2015,2015,330,171
8,2.9,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3.5,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.2,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3.3,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3.9,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,3.8,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
8,3.3,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
8,3.6,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
8,4,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,5.5,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,5,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,4.7,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3.4,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,4.2,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,4,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,3.4,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3.1,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,4.8,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,4.5,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,3.7,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,4.6,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3.9,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,3.7,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.5,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,4,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,3.8,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3.5,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.4,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3.6,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2.9,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,2.9,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.4,gleaf_wid,msr,LEAF-5,cm,11/26/2015,2015,330,171
7,3.5,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2.3,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3.1,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,4.7,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,4.8,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,4,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3.4,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,2.8,gleaf_wid,msr,LEAF-5,cm,11/26/2015,2015,330,171
7,3.7,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3.1,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2.6,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,2.1,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.1,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,2.7,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2.2,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,2.1,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.3,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,2.9,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2.9,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,2.9,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.7,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3.2,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,2.6,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,2.4,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,1.9,gleaf_wid,msr,LEAF-5,cm,11/26/2015,2015,330,171
7,3.8,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3.7,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,3.4,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,3.2,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,4.3,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,3.9,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,3.3,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,2.7,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,4.3,gleaf_wid,msr,LEAF-1,cm,11/26/2015,2015,330,171
7,4.3,gleaf_wid,msr,LEAF-2,cm,11/26/2015,2015,330,171
7,4.2,gleaf_wid,msr,LEAF-3,cm,11/26/2015,2015,330,171
7,4,gleaf_wid,msr,LEAF-4,cm,11/26/2015,2015,330,171
7,3.1,gleaf_wid,msr,LEAF-5,cm,11/26/2015,2015,330,171
7,3.2,gleaf_wid,msr,LEAF-6,cm,11/26/2015,2015,330,171
8,4.7,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.6,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.6,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4.8,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,4.2,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.8,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,3.9,gleaf_wid,msr,LEAF-6,cm,12/15/2015,2015,349,190
8,4.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.4,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,3.9,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.5,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,3.9,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,3.7,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,3.5,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.2,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,5.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.4,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.3,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4.8,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,3.7,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,5.3,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,5.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,5,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4.6,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,5.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.6,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4.3,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.7,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,3.7,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,3.6,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.4,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.6,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4.7,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,4.8,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4.4,gleaf_wid,msr,LEAF-6,cm,12/15/2015,2015,349,190
8,5.6,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,5.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.4,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,3.9,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,5.4,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,3.9,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,3.5,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,5.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,5.2,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,5.1,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4.5,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,3.9,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,3.8,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,2.3,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,4.7,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.7,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
8,4.2,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
8,4,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,3.2,gleaf_wid,msr,LEAF-6,cm,12/15/2015,2015,349,190
8,4.4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
8,4.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
8,4.2,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,5.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,5.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.4,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,3.6,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,3.4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.2,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,4.3,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
7,4.9,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.8,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4.6,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,4.2,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,3.4,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.4,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,3.9,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
7,4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4.2,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,4,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
7,3.8,gleaf_wid,msr,LEAF-6,cm,12/15/2015,2015,349,190
7,3.9,gleaf_wid,msr,LEAF-7,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,3.8,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,3.6,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,3.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,5.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.8,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,3.5,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,2.6,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,3.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,3,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.4,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.5,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.5,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4.4,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,4.3,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.1,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.6,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,5,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4.7,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,4.6,gleaf_wid,msr,LEAF-1,cm,12/15/2015,2015,349,190
7,4.2,gleaf_wid,msr,LEAF-2,cm,12/15/2015,2015,349,190
7,4.3,gleaf_wid,msr,LEAF-3,cm,12/15/2015,2015,349,190
7,4.2,gleaf_wid,msr,LEAF-4,cm,12/15/2015,2015,349,190
7,4.3,gleaf_wid,msr,LEAF-5,cm,12/15/2015,2015,349,190
8,6.5,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,6.4,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,5.5,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,5,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,5.1,gleaf_wid,msr,LEAF-5,cm,01/15/2016,2016,15,221
8,5.6,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,5.3,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,4.7,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,4,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,4.1,gleaf_wid,msr,LEAF-5,cm,01/15/2016,2016,15,221
8,4,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,4.1,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,4.3,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,4.4,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,4.4,gleaf_wid,msr,LEAF-5,cm,01/15/2016,2016,15,221
8,4.7,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,4.4,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,4.2,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,4.5,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,5.8,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,6,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,5.8,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,4.9,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,5,gleaf_wid,msr,LEAF-5,cm,01/15/2016,2016,15,221
8,4.6,gleaf_wid,msr,LEAF-6,cm,01/15/2016,2016,15,221
8,5.4,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,4.6,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,4.8,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,4.6,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,4.3,gleaf_wid,msr,LEAF-5,cm,01/15/2016,2016,15,221
8,5.3,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
8,5.5,gleaf_wid,msr,LEAF-2,cm,01/15/2016,2016,15,221
8,5.6,gleaf_wid,msr,LEAF-3,cm,01/15/2016,2016,15,221
8,5.7,gleaf_wid,msr,LEAF-4,cm,01/15/2016,2016,15,221
8,5.4,gleaf_wid,msr,LEAF-5,cm,01/15/2016,2016,15,221
8,4.9,gleaf_wid,msr,LEAF-1,cm,01/15/2016,2016,15,221
